State - Time (s),State - Stage,State - Stage,State - PX (m),State - PY (m),State - PZ (m),State - VX (m/s),State - VY (m/s),State - VZ (m/s),State - AX (m/s/s),State - AY (m/s/s),State - AZ (m/s/s),MAX-M10S - Lat,MAX-M10S - Lon,MAX-M10S - Alt (m),MAX-M10S - Disp X (m),MAX-M10S - Disp Y (m),MAX-M10S - Disp Z (m),MAX-M10S - Fix Quality,MAX-M10S - Time of Day,DPS310 - Pres (hPa),DPS310 - Temp (C),DPS310 - Alt ASL (m),DPS310 - Alt AGL (m),BMI088andLIS3MDL - AccX (m/s^2),BMI088andLIS3MDL - AccY (m/s^2),BMI088andLIS3MDL - AccZ (m/s^2),BMI088andLIS3MDL - GyroX (rad/s),BMI088andLIS3MDL - GyroY (rad/s),BMI088andLIS3MDL - GyroZ (rad/s),BMI088andLIS3MDL - MagX (uT),BMI088andLIS3MDL - MagY (uT),BMI088andLIS3MDL - MagZ (uT),BMI088andLIS3MDL - OriX,BMI088andLIS3MDL - OriY,BMI088andLIS3MDL - OriZ,BMI088andLIS3MDL - OriW,Flight Computer Voltage - Raw Voltage (V),Flight Computer Voltage - Real Voltage (V)
1295.936,1,1,-1.537,2.065,20.475,-5.818,12.224,56.787,-4.961,27.505,63.189,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1005.559,44.479,64.196,17.342,-69.070,1.501,1.020,0.724,0.006,0.070,-4589.000,610.000,1709.000,0.706,-0.131,-0.674,-0.173,3.103,7.758
1296.137,1,1,-1.788,3.344,30.481,-6.345,18.575,65.474,-5.860,37.649,51.617,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1004.346,44.489,74.354,27.500,-64.129,1.070,1.587,1.063,0.134,0.138,-4425.000,737.000,1959.000,0.691,-0.214,-0.649,-0.236,3.168,7.919
1296.338,1,1,-1.952,5.036,41.581,-5.984,25.877,71.917,-1.861,45.764,42.189,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1003.085,44.487,84.926,38.072,-62.268,0.057,0.639,0.884,0.043,0.401,-4481.000,720.000,2195.000,0.661,-0.298,-0.633,-0.269,3.184,7.960
1296.539,1,1,-1.962,7.044,53.730,-4.998,33.140,76.803,1.146,49.635,34.884,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,1001.649,44.486,96.982,50.128,-60.638,-2.112,0.668,0.482,0.026,0.322,-4561.000,569.000,2348.000,0.639,-0.350,-0.625,-0.279,3.200,8.000
1296.740,1,1,-1.868,9.111,69.168,-4.494,38.305,83.722,-1.131,43.431,37.064,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,999.490,44.485,115.131,68.277,-57.010,-2.392,2.320,-0.520,0.043,-0.030,-4775.000,490.000,2199.000,0.657,-0.317,-0.639,-0.246,3.161,7.903
1296.941,1,1,-1.729,10.929,85.521,-3.826,41.118,90.800,-0.070,35.470,39.745,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,997.622,44.493,130.858,84.005,-53.254,-1.257,0.560,-0.573,-0.023,-0.092,-4584.000,413.000,2185.000,0.671,-0.273,-0.655,-0.215,3.161,7.903
1297.142,1,1,-1.585,12.308,103.442,-3.668,41.913,98.239,-2.350,28.298,41.141,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,995.480,44.491,148.919,102.065,-49.978,0.927,0.438,-0.418,0.113,-0.215,-4696.000,482.000,2011.000,0.693,-0.233,-0.654,-0.197,3.145,7.863
1297.343,1,1,-1.497,13.094,122.719,-3.903,39.790,102.691,-4.141,15.426,25.658,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,993.174,44.499,168.406,121.552,-30.103,0.797,2.571,-0.315,0.158,0.119,-4630.000,470.000,1880.000,0.706,-0.224,-0.652,-0.164,3.197,7.992
1297.544,1,1,-1.432,13.237,142.751,-3.548,36.430,104.652,-1.083,9.620,12.856,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,990.791,44.504,188.578,141.724,-15.867,-2.557,0.826,-0.405,-0.079,0.036,-4559.000,319.000,1857.000,0.706,-0.199,-0.666,-0.135,3.174,7.935
1297.745,2,2,-1.280,12.792,161.462,-2.169,31.484,103.545,4.311,0.881,2.998,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,988.796,44.500,205.497,158.643,-3.046,-0.022,-4.367,-0.381,-0.115,-0.019,-4590.000,171.000,1935.000,0.703,-0.170,-0.681,-0.111,3.206,8.016
1297.946,2,2,-1.086,11.889,178.138,-2.049,26.800,100.276,-1.567,0.402,-1.618,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,987.071,44.504,220.143,173.289,1.386,-0.733,1.666,-0.377,0.015,0.072,-4646.000,156.000,1882.000,0.707,-0.150,-0.687,-0.079,3.187,7.968
1298.147,2,2,-0.921,10.739,195.379,-1.528,22.538,97.700,0.751,0.220,-2.602,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,984.872,44.502,238.851,191.998,2.507,-0.876,-0.575,-0.460,0.121,-0.070,-4650.000,68.000,1730.000,0.719,-0.114,-0.684,-0.050,3.197,7.992
1298.348,2,2,-0.781,9.493,212.917,-1.503,18.804,95.778,-1.434,0.364,-2.227,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,982.702,44.489,257.344,210.490,2.083,-0.560,1.580,-0.413,0.015,-0.047,-4588.000,-46.000,1618.000,0.722,-0.082,-0.687,-0.023,3.194,7.984
1298.549,2,2,-0.670,8.246,229.460,-1.186,15.479,93.445,0.242,-0.085,-2.093,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,980.849,44.500,273.165,226.311,2.097,-0.050,-0.208,-0.473,-0.145,-0.011,-4732.000,-88.000,1513.000,0.712,-0.048,-0.700,0.009,3.161,7.903
1298.750,2,2,-0.568,7.064,247.485,-1.014,12.748,92.504,-0.277,0.509,-2.132,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,978.471,44.480,293.495,246.641,2.148,-0.431,0.287,-0.411,-0.138,0.026,-4593.000,-225.000,1622.000,0.701,-0.022,-0.711,0.039,3.103,7.758
1298.951,2,2,-0.470,5.987,266.164,-0.674,10.436,92.169,0.750,0.445,-2.125,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,976.175,44.477,313.170,266.316,2.148,-0.287,-0.761,-0.443,-0.034,0.134,-4666.000,-374.000,1656.000,0.696,0.000,-0.713,0.080,3.106,7.766
1299.152,2,2,-0.388,5.032,283.490,-0.713,8.554,90.930,-0.967,0.682,-2.022,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,974.333,44.479,328.974,282.121,2.148,-0.180,0.919,-0.343,-0.111,0.087,-4644.000,-493.000,1637.000,0.685,0.018,-0.720,0.110,3.184,7.960
1299.353,2,2,-0.319,4.209,300.783,-0.401,7.084,89.861,0.914,1.087,-1.952,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,972.292,44.474,346.523,299.669,2.140,-0.661,-0.898,-0.386,0.066,-0.051,-4817.000,-648.000,1623.000,0.685,0.050,-0.715,0.132,3.119,7.798
1299.554,2,2,-0.242,3.506,316.745,-0.198,5.781,88.013,0.528,0.513,-1.827,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,970.591,44.473,361.163,314.309,1.889,0.072,-0.553,-0.392,0.130,-0.109,-4576.000,-698.000,1682.000,0.688,0.087,-0.705,0.151,3.110,7.774
1299.755,2,2,-0.181,2.903,331.389,-0.230,4.657,85.483,-0.520,0.202,-1.839,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,969.022,44.460,374.689,327.835,1.781,0.567,0.445,-0.236,-0.038,0.183,-4606.000,-714.000,1594.000,0.683,0.090,-0.702,0.180,3.200,8.000
1299.956,2,2,-0.140,2.396,345.865,-0.157,3.860,83.302,0.083,0.818,-1.284,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,967.300,44.460,389.554,342.701,1.516,-0.165,-0.036,-0.390,0.000,0.192,-4601.000,-873.000,1612.000,0.677,0.105,-0.695,0.220,3.119,7.798
1300.157,2,2,-0.109,1.989,360.983,-0.146,3.355,81.981,-0.162,1.455,-0.823,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,965.406,44.450,405.937,359.083,1.451,-0.790,0.302,-0.373,0.019,-0.060,-4596.000,-1030.000,1607.000,0.669,0.135,-0.690,0.241,3.203,8.008
1300.358,2,2,-0.087,1.670,375.077,-0.123,2.927,80.079,-0.060,1.206,-1.025,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,963.881,44.452,419.141,372.287,1.530,-0.395,0.108,-0.343,-0.006,-0.121,-4727.000,-1053.000,1648.000,0.658,0.166,-0.688,0.255,3.177,7.944
1300.559,2,2,-0.077,1.416,388.531,-0.212,2.566,77.981,-0.597,1.030,-1.079,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,962.364,44.443,432.289,385.436,1.501,-0.072,0.567,-0.283,-0.107,-0.077,-4747.000,-1125.000,1579.000,0.642,0.188,-0.692,0.270,3.165,7.911
1300.760,2,2,-0.079,1.211,401.437,-0.254,2.257,75.797,-0.367,0.880,-1.063,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,960.894,44.435,445.048,398.194,1.386,0.115,0.323,-0.358,-0.062,0.141,-4736.000,-1154.000,1700.000,0.630,0.202,-0.685,0.304,3.126,7.815
1300.961,2,2,-0.082,1.047,414.065,-0.246,2.041,73.809,-0.120,1.017,-0.626,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,959.421,44.423,457.856,411.002,1.171,-0.230,0.129,-0.366,-0.040,0.000,-4664.000,-1285.000,1762.000,0.616,0.226,-0.680,0.328,3.194,7.984
1301.162,2,2,-0.088,0.917,426.133,-0.317,1.855,71.712,-0.532,0.906,-0.591,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,958.056,44.423,469.731,422.878,1.092,-0.043,0.510,-0.322,-0.030,-0.021,-4601.000,-1376.000,1811.000,0.603,0.248,-0.675,0.346,3.165,7.911
1301.363,2,2,-0.094,0.810,437.655,-0.276,1.662,69.464,0.016,0.653,-0.927,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,956.749,44.430,481.117,434.263,1.070,0.359,-0.108,-0.371,0.021,0.019,-4572.000,-1427.000,1929.000,0.591,0.272,-0.663,0.369,3.184,7.960
1301.564,2,2,-0.092,0.720,448.765,-0.221,1.519,67.288,0.090,0.729,-0.693,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,955.471,44.417,492.268,445.414,0.984,0.165,-0.158,-0.258,-0.004,-0.070,-4606.000,-1517.000,2006.000,0.579,0.293,-0.659,0.380,3.197,7.992
1301.765,2,2,-0.092,0.652,459.736,-0.293,1.491,65.446,-0.538,1.157,-0.048,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,954.175,44.403,503.575,456.721,1.042,-0.445,0.589,-0.294,0.121,0.051,-4715.000,-1533.000,1976.000,0.577,0.314,-0.641,0.396,3.135,7.839
1301.966,2,2,-0.095,0.604,470.518,-0.282,1.459,63.757,-0.139,1.047,0.077,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,952.918,44.401,514.567,467.713,0.919,-0.488,0.194,-0.401,0.077,0.000,-4726.000,-1626.000,2040.000,0.566,0.343,-0.623,0.417,3.165,7.911
1302.167,2,2,-0.100,0.568,480.829,-0.329,1.397,61.960,-0.429,0.824,-0.002,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,951.757,44.397,524.726,477.872,0.790,-0.244,0.424,-0.294,-0.100,-0.190,-4731.000,-1636.000,2189.000,0.541,0.367,-0.627,0.425,3.184,7.960
1302.368,2,2,-0.106,0.536,490.521,-0.338,1.328,59.924,-0.260,0.731,-0.286,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,950.684,44.388,534.121,487.267,0.804,0.072,0.180,-0.268,-0.175,-0.124,-4780.000,-1609.000,2256.000,0.513,0.383,-0.631,0.438,3.200,8.000
1302.569,2,2,-0.113,0.506,499.811,-0.369,1.241,57.908,-0.376,0.577,-0.209,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,949.624,44.380,543.416,496.562,0.646,0.115,0.294,-0.281,-0.211,-0.006,-4625.000,-1652.000,2459.000,0.487,0.392,-0.631,0.460,3.106,7.766
1302.770,2,2,-0.119,0.477,508.706,-0.365,1.170,55.901,-0.220,0.600,-0.202,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,948.608,44.373,552.325,505.471,0.639,0.115,0.165,-0.234,-0.111,0.296,-4753.000,-1681.000,2601.000,0.481,0.387,-0.613,0.494,3.158,7.895
1302.971,2,2,-0.120,0.451,517.347,-0.322,1.123,54.048,-0.023,0.663,0.051,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,947.605,44.372,561.136,514.282,0.646,-0.158,0.000,-0.266,-0.089,-0.209,-4760.000,-1701.000,2670.000,0.454,0.408,-0.617,0.497,3.206,8.016
1303.172,2,2,-0.117,0.427,525.593,-0.312,1.049,52.193,-0.188,0.486,0.125,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,946.670,44.364,569.353,522.499,0.488,-0.129,0.180,-0.285,-0.083,-0.017,-4707.000,-1716.000,2720.000,0.433,0.422,-0.610,0.512,3.097,7.742
1303.373,2,2,-0.112,0.401,533.431,-0.279,0.969,50.332,-0.058,0.400,0.231,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,945.784,44.368,577.146,530.292,0.395,-0.230,0.086,-0.311,-0.026,0.049,-4746.000,-1710.000,2800.000,0.418,0.438,-0.595,0.529,3.155,7.887
1303.574,2,2,-0.109,0.375,540.987,-0.305,0.897,48.533,-0.346,0.391,0.206,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,944.912,44.360,584.814,537.960,0.424,-0.108,0.352,-0.330,0.047,0.053,-4601.000,-1707.000,2798.000,0.405,0.457,-0.575,0.544,3.177,7.944
1303.775,2,2,-0.109,0.349,548.186,-0.317,0.821,46.757,-0.280,0.320,0.318,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,944.095,44.361,592.013,545.159,0.359,-0.208,0.330,-0.247,-0.102,0.128,-4561.000,-1745.000,3009.000,0.392,0.461,-0.561,0.566,3.203,8.008
1303.976,2,2,-0.111,0.324,555.069,-0.321,0.764,45.014,-0.239,0.364,0.327,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,943.308,44.348,598.946,552.092,0.417,-0.201,0.287,-0.207,-0.149,-0.064,-4593.000,-1743.000,3012.000,0.368,0.466,-0.561,0.577,3.119,7.798
1304.177,2,2,-0.109,0.300,561.600,-0.279,0.693,43.279,-0.012,0.243,0.389,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,942.568,44.352,605.472,558.618,0.309,-0.323,0.101,-0.271,-0.192,-0.192,-4674.000,-1685.000,3174.000,0.333,0.477,-0.566,0.584,3.171,7.927
1304.378,2,2,-0.105,0.275,567.625,-0.284,0.617,41.405,-0.232,0.172,0.239,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,941.906,44.366,611.315,564.461,0.259,-0.101,0.251,-0.360,-0.081,-0.277,-4591.000,-1599.000,3290.000,0.294,0.501,-0.567,0.584,3.194,7.984
1304.579,2,2,-0.103,0.251,573.329,-0.268,0.561,39.590,-0.126,0.219,0.344,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,941.253,44.348,617.083,570.229,0.330,-0.208,0.172,-0.241,-0.149,-0.132,-4618.000,-1535.000,3351.000,0.265,0.510,-0.567,0.591,3.197,7.992
1304.780,2,2,-0.099,0.227,579.381,-0.259,0.485,38.259,-0.153,0.078,0.194,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,940.472,44.350,623.980,577.127,0.165,-0.086,0.180,-0.222,-0.068,-0.081,-4731.000,-1325.000,3461.000,0.243,0.520,-0.562,0.595,3.142,7.855
1304.981,2,2,-0.095,0.204,584.702,-0.232,0.448,36.609,-0.053,0.220,0.273,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,939.933,44.357,628.751,581.898,0.316,-0.151,0.057,-0.260,-0.045,-0.258,-4555.000,-1247.000,3596.000,0.212,0.538,-0.564,0.589,3.132,7.831
1308.331,2,2,176.298,-607.129,458.394,98.954,-340.352,-96.252,50.720,-174.436,-67.650,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,936.457,44.324,659.530,612.676,-192.494,20.098,10.925,0.479,0.739,-0.458,-2823.000,2281.000,3655.000,0.256,0.562,-0.598,0.511,3.113,7.782
1308.532,2,2,16.869,-58.082,603.663,51.965,-178.296,-51.623,-0.389,2.652,0.955,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,936.466,44.469,659.452,612.598,2.773,-0.136,-0.625,-0.482,0.322,0.062,-2408.000,2282.000,3518.000,0.254,0.604,-0.559,0.508,3.097,7.742
1308.733,2,2,12.876,-44.354,604.502,47.949,-166.151,-48.601,-2.207,-0.806,0.982,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,936.380,44.719,660.212,613.358,0.237,-0.682,2.442,-0.488,-0.021,0.639,-2509.000,2304.000,3251.000,0.265,0.612,-0.496,0.555,3.194,7.984
1308.934,2,2,13.307,-46.027,603.118,45.375,-158.472,-44.876,-0.745,-3.505,6.976,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,936.420,44.833,659.859,613.005,0.704,-7.808,0.215,-0.765,0.908,1.436,-3051.000,2208.000,2857.000,0.350,0.651,-0.340,0.581,3.171,7.927
1309.135,2,2,14.308,-49.850,602.348,42.581,-151.281,-40.109,-1.442,-7.629,9.689,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,936.381,44.875,660.206,613.352,-0.323,-12.333,-1.393,-0.528,-0.141,1.666,-3908.000,1675.000,2176.000,0.417,0.594,-0.210,0.656,3.116,7.790
1309.336,2,2,15.089,-52.962,601.069,40.743,-144.905,-36.144,5.515,-19.728,5.373,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,936.713,44.870,657.265,610.411,0.567,-19.789,-7.520,-3.403,0.028,-0.803,-4329.000,691.000,2035.000,0.138,0.661,-0.056,0.735,3.171,7.927
1309.537,2,2,15.458,-54.205,599.692,38.593,-132.778,-31.540,6.739,-0.812,8.438,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,937.035,44.854,654.408,607.554,0.230,-0.905,-10.789,-5.550,2.697,-0.952,-4174.000,309.000,948.000,-0.329,0.891,0.107,0.294,3.174,7.935
1309.738,2,2,15.162,-53.056,596.498,33.312,-117.734,-29.572,-6.547,5.822,0.912,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,937.812,44.818,647.520,600.666,4.841,6.709,3.024,-3.841,2.823,1.928,-2442.000,-1982.000,-111.000,-0.158,0.772,0.529,-0.315,3.177,7.944
1309.939,2,2,14.261,-49.830,592.646,29.719,-101.693,-28.178,3.026,6.764,0.537,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,938.414,44.801,642.191,595.337,3.290,-0.481,6.644,-3.884,-1.300,2.755,-193.000,-3845.000,1570.000,0.220,0.584,0.684,-0.378,3.174,7.935
1310.140,2,2,12.945,-45.333,589.638,24.212,-88.290,-26.264,-6.575,-6.242,0.993,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,938.683,44.782,639.810,592.956,2.765,-6.644,-5.603,-2.870,-2.616,-0.384,1134.000,-3425.000,2935.000,0.200,0.941,0.226,-0.152,3.161,7.903
1310.341,2,2,11.304,-40.239,588.069,19.370,-74.300,-22.163,-4.607,0.253,8.543,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,938.742,44.770,639.289,592.435,3.706,5.006,-7.449,-1.756,-0.403,-1.165,909.000,-3506.000,3103.000,0.148,0.919,0.350,-0.101,3.177,7.944
1310.542,2,2,9.495,-34.863,586.414,13.939,-60.580,-18.613,-9.829,5.144,8.665,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,939.061,44.763,636.460,589.606,8.433,6.738,-9.036,0.786,0.663,0.795,652.000,-3630.000,3609.000,0.189,0.921,0.278,-0.199,3.177,7.944
1310.743,2,2,7.676,-29.585,583.747,10.057,-49.124,-18.404,-4.933,1.577,-2.899,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,939.569,44.737,631.966,585.112,5.710,-0.065,-1.616,1.402,2.007,0.153,792.000,-3534.000,3476.000,0.116,0.890,0.178,-0.403,3.194,7.984
1310.944,2,2,6.026,-24.639,581.069,6.921,-38.217,-19.100,-4.050,7.036,-7.588,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,939.868,44.710,629.327,582.473,8.670,6.946,0.273,1.783,1.883,-0.447,453.000,-3735.000,3319.000,-0.079,0.783,0.138,-0.601,3.184,7.960
1311.145,2,2,4.617,-20.107,578.675,4.830,-28.957,-19.457,-1.420,6.939,-7.412,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,940.082,44.701,627.429,580.575,4.669,8.928,1.896,2.101,1.779,0.761,211.000,-4019.000,2875.000,-0.314,0.588,0.080,-0.741,3.129,7.823
1311.346,2,2,3.601,-16.101,576.123,5.269,-21.542,-18.832,9.262,5.250,-1.839,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,940.399,44.683,624.633,577.779,5.093,5.430,7.829,1.483,2.233,1.378,548.000,-3728.000,2440.000,-0.327,0.342,-0.147,-0.869,3.174,7.935
1311.547,2,2,3.128,-12.675,573.039,7.648,-15.747,-17.051,18.022,3.764,6.861,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,940.860,44.670,620.559,573.705,5.028,1.508,18.934,0.426,0.113,1.259,1268.000,-3116.000,2770.000,-0.316,0.364,-0.273,-0.833,3.145,7.863
1311.748,2,2,3.016,-9.896,569.725,8.245,-12.448,-15.997,8.956,-3.228,5.215,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,941.309,44.645,616.588,569.734,3.570,-1.020,10.200,0.373,-2.156,1.310,1659.000,-2378.000,2574.000,-0.209,0.390,-0.399,-0.803,3.194,7.984
1311.949,2,2,2.829,-7.784,565.623,5.876,-10.514,-16.220,-6.157,-5.867,2.206,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,941.899,44.629,611.377,564.523,6.364,-3.613,-4.863,1.084,-2.962,0.882,1506.000,-1500.000,1081.000,-0.358,0.702,-0.410,-0.459,3.168,7.919
1312.150,2,2,2.345,-6.204,563.819,2.573,-8.847,-13.371,-11.765,-4.067,9.679,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,941.810,44.621,612.162,565.308,6.335,-7.068,-12.592,0.906,-0.654,-0.102,196.000,-563.000,3.000,-0.431,0.687,-0.443,-0.383,3.200,8.000
1312.351,2,2,1.708,-5.022,561.024,0.758,-7.809,-12.268,-5.623,-4.846,6.329,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,942.327,44.603,607.600,560.746,5.279,-2.536,-7.801,0.072,0.283,-2.062,-70.000,-278.000,-18.000,-0.576,0.675,-0.334,-0.317,3.171,7.927
1312.552,2,2,1.031,-4.209,557.905,-1.656,-7.923,-13.101,-9.953,-8.963,-1.956,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,942.731,44.606,604.036,557.182,7.046,8.763,-7.535,1.116,0.192,-1.385,285.000,-823.000,146.000,-0.688,0.543,-0.371,-0.307,3.197,7.992
1312.753,2,2,0.277,-3.703,554.709,-4.273,-8.016,-13.663,-12.465,-7.856,-0.845,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,943.085,44.602,600.918,554.064,7.305,11.493,-5.689,3.354,0.722,1.771,265.000,-128.000,245.000,-0.623,0.483,-0.613,-0.047,3.165,7.911
1312.954,2,2,-0.390,-3.304,552.822,-4.578,-6.713,-12.602,-2.297,-0.110,2.383,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,943.117,44.599,600.635,553.781,3.204,0.632,0.553,4.485,2.254,2.687,-243.000,1933.000,2070.000,-0.327,0.317,-0.854,0.250,3.197,7.992
1313.155,2,2,-0.832,-2.942,551.269,-4.530,-6.348,-9.395,-1.422,-4.054,13.423,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,943.307,44.591,598.960,552.106,-1.853,0.481,13.963,3.656,2.793,1.579,-2174.000,1767.000,4719.000,0.048,0.114,-0.919,0.374,3.158,7.895
1313.356,3,3,-1.099,-2.642,548.032,-4.353,-5.621,-9.339,-1.312,-1.660,5.491,0.0000000,0.0000000,0.000,0.000,0.000,0.000,0,00:00:00,943.965,44.579,593.162,546.308,-3.670,0.136,4.597,1.862,2.465,1.174,-3989.000,-95.000,4893.000,0.340,0.028,-0.840,0.423,3.142,7.855
